id,monto,cantidad,categoria,region,descuento
3223,3733.2,4,Deportes,Norte,0.33
3224,4264.62,99,Hogar,Norte,0.39
3225,3799.66,49,Hogar,,0.1
3226,3039.64,77,Deportes,Sur,0.48
3227,1242.85,8,Alimentos,Norte,
3228,2902.09,9,Ropa,Este,0.02
3229,157.95,44,Deportes,Centro,0.39
3230,4376.98,60,Hogar,Centro,0.37
3231,1628.49,89,Alimentos,Norte,0.19
3232,3847.63,54,Deportes,Sur,0.48
3233,2715.59,71,Ropa,Sur,0.1
3234,167.55,53,Hogar,Este,0.18
3235,3691.58,35,Ropa,,0.12
3236,2289.56,22,,Centro,0.24
3237,2566.79,100,Ropa,Este,0.4
3238,3516.72,10,Hogar,Sur,0.19
3239,385.26,22,Alimentos,Este,0.37
3240,1756.42,95,Alimentos,Sur,0.48
3241,452.08,4,Alimentos,Este,0.44
3242,1774.09,55,Electronica,Norte,
3243,2071.24,20,Deportes,Centro,0.07
3244,1338.94,13,Ropa,Centro,0.36
3245,1841.41,8,Hogar,,0.16
3246,972.43,,Alimentos,,0.29
3247,948.93,34,Ropa,Centro,0.38
3248,2812.05,96,,Sur,0.41
3249,4640.12,85,Ropa,Este,0.44
3250,3067.22,74,Hogar,Este,0.07
3251,656.5,65,,Norte,
3252,2236.91,60,Alimentos,Sur,0.39
3253,592.13,28,Deportes,Norte,0.41
3254,3419.16,,Electronica,Centro,0.01
3255,3282.29,10,Deportes,Este,0.12
3256,4605.4,81,Ropa,Este,0.32
3257,3936.94,70,Deportes,Este,0.11
3258,3293.88,72,Hogar,Oeste,0.1
3259,2284.44,13,Electronica,Oeste,0.17
3260,3377.3,77,Hogar,Norte,0.47
3261,2085.53,52,Electronica,Centro,0.19
3262,3792.45,39,Hogar,Centro,0.38
3263,4290.6,91,Hogar,Centro,0.25
3264,4856.59,1,Ropa,Sur,0.28
3265,478.56,84,,Sur,0.28
3266,2860.9,79,Ropa,Este,0.2
3267,4218.72,28,Electronica,Oeste,0.32
3268,3344.84,14,,Oeste,0.0
3269,,76,,Centro,0.01
3270,2641.01,94,Deportes,Norte,0.36
3271,4204.06,5,Alimentos,Centro,0.44
3272,3477.75,93,Ropa,Este,0.22
3273,2376.49,35,Hogar,Este,0.2
3274,453.61,21,Hogar,Este,0.22
3275,,6,Ropa,,0.17
3276,901.86,29,Alimentos,Este,0.06
3277,1117.29,,Hogar,Este,0.38
3278,200.92,43,Ropa,Oeste,0.26
3279,1843.64,91,Deportes,Norte,0.24
3280,1794.01,27,Ropa,Oeste,0.46
3281,1089.41,20,Deportes,Sur,0.18
3282,4165.33,64,Ropa,Sur,0.09
3283,3588.72,94,,Este,0.44
3284,1042.04,5,Ropa,Sur,0.22
3285,3163.12,66,Electronica,Oeste,0.14
3286,3131.55,,Alimentos,Norte,0.22
3287,2107.73,70,Hogar,Este,
3288,3640.89,13,Ropa,Sur,0.33
3289,155.44,19,Deportes,Centro,0.23
3290,1024.87,17,Deportes,,0.28
3291,3069.98,87,Electronica,Norte,0.43
3292,477.54,97,Alimentos,Norte,0.34
3293,63.36,95,Electronica,Oeste,0.2
3294,1491.83,12,Deportes,Sur,0.41
3295,1795.08,94,Ropa,Oeste,
3296,767.76,73,Alimentos,Oeste,0.12
3297,3020.57,77,Alimentos,Este,0.1
3298,2180.22,48,Ropa,,0.23
3299,4261.6,,Ropa,Oeste,0.4
3300,3715.81,95,Ropa,Sur,0.4
3301,2527.44,28,Electronica,Centro,0.03
3302,3018.02,67,Hogar,Sur,0.36
3303,1524.51,100,Ropa,Centro,0.44
3304,1818.52,12,,Norte,0.22
3305,2480.77,38,Alimentos,Centro,0.39
3306,1431.39,32,Alimentos,Oeste,0.21
3307,3444.89,70,,Este,0.27
3308,4717.21,,Electronica,Oeste,0.22
3309,4470.18,57,Deportes,Oeste,0.26
3310,4077.36,78,Deportes,,0.25
3311,1620.23,6,Hogar,Centro,0.29
3312,831.17,39,Hogar,Sur,0.12
3313,937.39,46,Electronica,,0.41
3314,1051.84,54,,Norte,0.19
3315,2014.79,59,Electronica,Sur,0.46
3316,4063.39,,Hogar,Este,0.36
3317,2046.83,90,Electronica,Este,0.28
3318,2608.06,28,Hogar,,0.42
3319,2580.55,1,Hogar,Centro,0.01
3320,,4,Hogar,Centro,0.43
3321,1877.04,96,Deportes,Centro,0.4
3322,4567.17,93,Deportes,Centro,0.44
3323,4643.87,57,Electronica,Centro,0.22
3324,,19,Deportes,Este,0.1
3325,,90,Deportes,Sur,0.21
3326,977.59,21,Alimentos,,0.02
3327,4960.17,87,Deportes,Oeste,0.46
3328,2247.58,50,Ropa,Sur,0.03
3329,3250.08,50,Hogar,Norte,0.42
3330,593.81,83,Ropa,Sur,0.04
3331,3074.83,29,Deportes,Centro,0.09
3332,682.61,20,Alimentos,Centro,0.4
3333,2526.95,14,Electronica,Oeste,0.44
3334,246.77,4,Electronica,Oeste,0.04
3335,,36,Electronica,Oeste,0.47
3336,4382.83,89,Deportes,Este,0.45
3337,1631.79,46,Deportes,Este,
3338,4559.05,,Alimentos,Centro,0.35
3339,3422.86,45,Deportes,Norte,0.02
3340,3327.45,38,Hogar,Sur,0.23
3341,956.72,69,Electronica,Este,0.2
3342,483.15,37,Electronica,Este,0.26
3343,1879.75,75,Hogar,Oeste,0.07
3344,428.59,50,Electronica,Este,0.36
3345,641.74,52,Hogar,Norte,0.3
3346,1851.04,64,Ropa,,0.41
3347,4674.11,27,Alimentos,Sur,0.47
3348,1711.15,5,Deportes,Este,
3349,4393.46,14,Ropa,,0.42
3350,3662.09,26,Alimentos,Oeste,0.09
3351,,80,Ropa,Norte,0.33
3352,,19,Ropa,Este,0.29
3353,3205.17,4,Deportes,Sur,0.27
3354,3177.7,62,Alimentos,,0.27
3355,4640.21,68,Deportes,Centro,0.05
3356,549.7,,Hogar,Este,
3357,2044.96,67,Ropa,Este,0.38
3358,2261.03,45,Alimentos,Centro,0.21
3359,3746.18,81,Ropa,Sur,0.16
3360,342.7,68,Alimentos,,0.38
3361,1685.37,95,Electronica,Oeste,0.26
3362,2178.57,91,Deportes,Este,
3363,3483.0,11,Alimentos,Sur,0.06
3364,1953.18,25,Hogar,Norte,0.39
3365,1481.19,11,Electronica,,0.48
3366,1390.43,19,Alimentos,Oeste,0.43
3367,4658.21,77,Electronica,Este,0.43
3368,4094.35,75,Deportes,Norte,0.08
3369,,,Alimentos,Oeste,0.32
3370,3558.64,71,Deportes,Oeste,0.31
3371,273.17,17,Deportes,Oeste,0.29
3372,4591.97,63,,Sur,0.29
3373,841.06,78,Hogar,,0.28
3374,3430.38,94,Ropa,Centro,0.37
3375,2301.86,64,Hogar,Este,0.23
3376,23.64,49,Deportes,Norte,0.07
3377,909.02,69,Deportes,Centro,0.29
3378,2780.21,57,Deportes,Norte,0.13
3379,3611.0,76,Electronica,Oeste,0.22
3380,1988.48,70,Alimentos,Este,0.12
3381,1703.56,36,Deportes,Oeste,0.5
3382,774.33,16,Ropa,Norte,
3383,3539.07,91,Deportes,Oeste,0.11
3384,2899.02,95,Alimentos,Este,0.28
3385,3115.21,97,Hogar,Oeste,0.05
3386,2485.24,60,Deportes,Centro,0.25
3387,1047.05,12,,Centro,0.5
3388,,70,Ropa,Centro,0.09
3389,3399.49,52,,,0.43
3390,535.78,1,Alimentos,Sur,0.09
3391,1311.43,2,Hogar,Oeste,0.43
3392,4537.62,59,Deportes,Norte,0.01
3393,4529.15,85,Deportes,Sur,0.19
3394,911.63,,Ropa,Oeste,0.06
3395,3374.76,66,Ropa,Este,0.28
3396,2347.52,97,Deportes,Oeste,0.18
3397,597.13,40,Hogar,Sur,0.05
3398,4250.99,,Deportes,Centro,0.21
3399,3434.9,9,Alimentos,Oeste,
3400,1737.11,62,Alimentos,Sur,0.41
3401,2056.56,64,Hogar,Oeste,0.19
3402,3827.25,51,Deportes,Oeste,0.4
3403,1300.12,34,Ropa,Oeste,0.37
3404,4318.35,92,Ropa,Sur,0.13
3405,32.77,87,Ropa,Este,0.26
3406,139.79,45,,Centro,0.43
3407,,28,Deportes,Centro,0.27
3408,2038.37,95,Electronica,Oeste,0.35
3409,4838.11,12,Ropa,Este,0.36
3410,1574.56,,Ropa,Oeste,0.07
3411,2162.25,38,Alimentos,Oeste,0.23
3412,3729.11,18,Deportes,Norte,0.1
3413,737.45,98,,Norte,0.41
3414,2448.72,,Alimentos,Este,0.06
3415,1315.54,61,Ropa,Norte,0.23
3416,1321.61,42,Hogar,Sur,0.33
3417,119.52,45,Hogar,,0.38
3418,149.82,68,Hogar,Centro,0.22
3419,603.15,24,Ropa,Sur,0.36
3420,2311.3,83,Electronica,Sur,0.48
3421,1246.06,65,Electronica,Norte,0.17
3422,3141.7,83,Alimentos,,0.44
3423,,27,Deportes,Centro,0.34
3424,4028.63,67,Alimentos,Norte,0.18
3425,4388.82,62,,Oeste,0.03
3426,4096.74,85,Electronica,Centro,0.4
3427,3122.75,34,Deportes,Centro,0.44
3428,1003.52,81,Alimentos,Este,
3429,3098.47,16,Electronica,Centro,0.08
3430,3293.69,26,Ropa,Este,0.48
3431,2000.76,1,Deportes,Este,0.01
3432,3975.28,24,Electronica,Centro,0.1
3433,471.62,42,Ropa,,
3434,704.46,,Ropa,Norte,0.43
3435,4373.06,5,,Este,0.46
3436,3545.54,67,Hogar,Centro,0.38
3437,4706.15,92,Electronica,Norte,0.34
3438,2432.67,25,Alimentos,Centro,0.44
3439,4783.66,24,Hogar,Centro,0.18
3440,400.93,76,,Centro,
3441,3634.97,43,Hogar,Este,0.13
3442,,38,Alimentos,Centro,0.14
3443,3273.76,92,Hogar,Oeste,0.12
3444,1808.75,77,Alimentos,Norte,0.39
3445,2541.41,85,Hogar,Oeste,0.22
3446,4669.19,74,Electronica,Centro,0.18
3447,4258.37,32,,Este,0.23
3448,4464.07,37,Hogar,Este,0.16
3449,4228.03,55,Hogar,Oeste,0.34
3450,1652.81,44,Hogar,Centro,0.47
3451,109.0,20,Hogar,Sur,0.49
3452,4709.86,15,Electronica,,0.1
3453,1825.86,38,Alimentos,Sur,0.31
3454,2122.69,85,Hogar,Oeste,0.19
3455,274.57,79,Deportes,Centro,0.0
3456,3589.11,11,Hogar,Sur,0.19
3457,3592.4,30,Deportes,Sur,0.28
3458,3342.81,68,Deportes,Norte,0.48
3459,171.89,98,Alimentos,Sur,0.3
3460,,7,Ropa,Centro,
3461,2501.37,,Deportes,Oeste,0.33
3462,4718.47,9,Alimentos,Oeste,0.31
3463,3764.69,58,Ropa,Centro,0.12
3464,2564.96,38,Hogar,Oeste,0.38
3465,4241.9,83,Hogar,Oeste,0.38
3466,2214.5,42,Hogar,Este,0.34
3467,2834.56,68,Alimentos,Centro,0.04
3468,3966.88,43,Hogar,Sur,0.41
3469,1399.35,81,Deportes,Oeste,0.4
3470,4775.98,54,,Centro,0.4
3471,699.83,19,Ropa,Centro,0.39
3472,932.77,60,Alimentos,,0.24
3473,3562.93,53,Deportes,Oeste,0.15
3474,262.03,43,Alimentos,Oeste,0.19
3475,3260.37,48,Electronica,,0.23
3476,340.18,51,Alimentos,Este,0.24
3477,2074.08,60,Alimentos,Este,
3478,1260.3,6,Deportes,Este,0.08
3479,503.26,7,Deportes,Este,0.04
3480,3288.7,53,Deportes,Centro,0.05
3481,1319.24,24,Hogar,Oeste,0.35
3482,1028.04,86,Ropa,Centro,0.36
3483,2014.05,96,,Norte,0.31
3484,,78,Alimentos,Oeste,0.13
3485,2995.0,17,Deportes,Norte,0.35
3486,1081.77,65,Electronica,Oeste,0.02
3487,3711.35,29,,Sur,
3488,4891.9,71,Ropa,Norte,0.14
3489,2237.82,20,Deportes,Este,
3490,439.51,53,Ropa,Oeste,0.43
3491,1702.06,,Alimentos,Oeste,0.13
3492,4471.77,52,,Este,0.24
3493,43.48,96,Deportes,Oeste,0.46
3494,1599.44,99,Electronica,Oeste,0.09
3495,2996.15,31,Ropa,Sur,0.4
3496,,35,Electronica,Oeste,0.37
3497,4089.41,75,Deportes,Sur,0.07
3498,1982.74,96,Alimentos,Centro,0.17
3499,,39,Alimentos,Centro,0.39
3500,3896.39,78,Ropa,Oeste,0.14
3501,1194.39,91,Electronica,,0.35
3502,4499.04,99,Electronica,Sur,0.12
3503,2314.8,96,Alimentos,Centro,0.03
3504,4493.12,29,Deportes,Norte,0.46
3505,4203.64,49,Alimentos,,0.23
3506,2470.44,89,Electronica,Este,0.12
3507,4462.94,100,Electronica,Sur,0.38
3508,1882.09,4,Alimentos,,0.36
3509,3588.29,46,Ropa,Este,0.49
3510,3321.41,49,Ropa,Oeste,0.0
3511,3241.92,84,Ropa,Sur,0.09
3512,4151.82,95,Deportes,Norte,0.03
3513,136.82,29,Deportes,Centro,0.0
3514,,84,Ropa,Oeste,0.02
3515,2639.27,86,Hogar,Norte,0.26
3516,3356.77,90,Electronica,Oeste,0.06
3517,3865.68,52,Ropa,Centro,0.01
3518,3478.34,15,Alimentos,Norte,0.41
3519,1845.13,94,Alimentos,Centro,0.47
3520,229.19,14,Deportes,Oeste,0.37
3521,2708.99,94,Hogar,Este,0.36
3522,3038.03,79,Deportes,Centro,0.33
3523,1936.21,61,Electronica,Centro,0.09
3524,3486.66,55,Hogar,Norte,0.06
3525,4811.01,27,Electronica,Centro,0.34
3526,1087.66,51,Hogar,Sur,0.26
3527,1660.76,22,Deportes,Este,0.3
3528,623.83,21,Alimentos,Norte,0.43
3529,2855.07,17,Hogar,Este,0.11
3530,45.33,84,Alimentos,Norte,0.36
3531,4827.35,64,Hogar,Norte,0.39
3532,3348.24,83,Electronica,,0.17
3533,1761.83,19,,Norte,0.23
3534,944.54,48,Deportes,Sur,0.18
3535,2037.65,59,Alimentos,,0.4
3536,1365.02,75,Electronica,Norte,0.14
3537,,63,Ropa,Centro,0.3
3538,4604.51,,Deportes,Centro,0.4
3539,1074.57,81,Alimentos,Este,0.18
3540,4439.26,12,Alimentos,Oeste,0.25
3541,467.08,53,Hogar,Este,0.47
3542,1422.74,1,Alimentos,Oeste,0.48
3543,3480.35,32,Electronica,Sur,0.0
3544,1149.22,8,Alimentos,Norte,0.4
3545,257.93,32,Electronica,Este,0.26
3546,953.48,34,Electronica,Sur,0.37
3547,537.94,9,Hogar,Norte,0.02
3548,4771.58,16,Alimentos,Norte,0.34
3549,1706.02,9,Alimentos,Oeste,0.22
3550,499.03,61,Ropa,Este,0.28
3551,855.07,15,Deportes,Centro,0.05
3552,568.95,1,Alimentos,Oeste,0.11
3553,2907.5,37,Electronica,Norte,0.21
3554,1513.34,,Alimentos,Centro,0.45
3555,2605.26,80,Hogar,Centro,0.04
3556,3312.06,86,Hogar,Este,0.3
3557,2885.69,41,Electronica,Norte,0.07
3558,2589.32,28,Ropa,Sur,0.2
3559,2718.01,2,Alimentos,Oeste,0.07
3560,412.96,100,Alimentos,Centro,0.5
3561,4000.21,61,Ropa,Centro,0.16
3562,2470.0,55,Deportes,Oeste,0.45
3563,674.8,,Electronica,,0.09
3564,3496.3,48,Deportes,Oeste,0.01
3565,727.48,18,Electronica,Centro,0.09
3566,1040.8,56,Ropa,Este,0.48
3567,1101.55,71,Hogar,Sur,0.46
3568,2299.8,67,Electronica,Sur,
3569,4570.86,30,Ropa,,0.31
3570,2134.78,24,Alimentos,Norte,0.33
3571,4076.4,84,Electronica,Centro,
3572,4512.42,85,Ropa,Oeste,0.31
3573,2083.66,17,Alimentos,Este,0.12
3574,3906.81,36,Alimentos,Este,0.14
3575,4086.57,91,Electronica,Norte,
3576,1044.8,15,Electronica,Oeste,0.35
3577,540.74,55,Electronica,Este,0.38
3578,1262.79,64,Alimentos,Oeste,0.45
3579,3935.3,6,Ropa,Centro,0.1
3580,2582.19,68,Ropa,Este,0.33
3581,3709.91,41,Ropa,Este,0.48
3582,2118.44,64,Deportes,Sur,0.11
3583,4940.18,69,Hogar,Este,0.08
3584,2909.42,4,Deportes,Norte,
3585,2090.32,48,Ropa,,0.34
3586,383.63,70,Hogar,,0.02
3587,2355.56,81,Deportes,Norte,0.38
3588,646.15,,Ropa,Este,0.16
3589,526.85,9,Hogar,,0.4
3590,,26,Hogar,Sur,0.17
3591,,19,Alimentos,Oeste,0.06
3592,430.01,100,Deportes,Centro,0.26
3593,2770.86,59,Alimentos,Sur,0.24
3594,2326.27,28,Ropa,Sur,0.04
3595,,29,Deportes,Este,
3596,2052.4,11,Ropa,Centro,0.4
3597,3429.53,75,Electronica,Norte,0.39
3598,2424.88,43,Deportes,Sur,0.45
3599,3602.86,,Ropa,Oeste,0.41
3600,2819.89,53,Hogar,,0.16
3601,3695.71,10,Alimentos,Este,0.1
3602,3246.16,97,Electronica,Centro,0.16
3603,3389.27,90,Deportes,Sur,0.44
3604,4487.95,14,,Norte,0.02
3605,113.21,40,Ropa,Norte,0.48
3606,1838.47,89,Electronica,Norte,
3607,4927.93,53,Alimentos,Oeste,0.26
3608,1465.26,64,Hogar,Norte,0.13
3609,2512.89,2,Electronica,Este,0.08
3610,3774.81,18,Deportes,Centro,0.19
3611,3288.06,87,Alimentos,Sur,0.11
3612,510.0,80,Deportes,Oeste,0.37
3613,808.42,37,Ropa,,0.06
3614,3840.18,18,Hogar,Norte,0.41
3615,627.87,77,,Sur,0.41
3616,2304.17,20,Alimentos,,0.19
3617,4837.67,27,Ropa,Norte,0.16
3618,1292.88,15,,Oeste,0.46
3619,,95,,,0.29
3620,886.8,40,Hogar,Sur,0.32
3621,1830.86,34,Electronica,Norte,0.16
3622,1566.79,74,Hogar,Norte,0.16
3623,4255.84,27,Deportes,Oeste,0.39
3624,3600.58,8,Alimentos,Sur,0.13
3625,672.16,48,Ropa,Este,0.41
3626,861.12,44,Alimentos,,
3627,3329.94,88,Ropa,Este,0.32
3628,1793.85,90,Alimentos,Este,0.24
3629,1230.18,37,,Centro,0.02
3630,1953.92,17,Alimentos,Oeste,0.34
3631,1143.21,72,Hogar,,0.33
3632,610.81,33,Alimentos,Este,
3633,3017.25,,Deportes,Sur,0.03
3634,3163.0,4,Alimentos,Norte,0.07
3635,1486.76,51,Ropa,Centro,0.11
3636,3371.56,68,Deportes,Sur,0.13
3637,1217.77,64,Alimentos,Este,0.13
3638,3743.54,80,Electronica,Sur,0.23
3639,2467.59,88,Electronica,Sur,0.33
3640,4659.22,4,Ropa,Norte,0.3
3641,4591.02,4,,Oeste,0.14
3642,1836.08,71,Electronica,Sur,0.25
3643,4024.26,78,Alimentos,Sur,0.24
3644,4660.64,18,Hogar,Sur,0.47
3645,1054.93,28,Hogar,Sur,0.11
3646,2602.55,54,,Norte,0.29
3647,,1,,Este,0.38
3648,3486.06,73,Alimentos,Oeste,0.19
3649,4513.51,15,,Sur,0.18
3650,2268.61,,,Sur,0.49
3651,4250.71,14,Alimentos,Este,0.31
3652,263.1,21,Alimentos,Norte,0.23
3653,2062.81,1,Deportes,Oeste,0.24
3654,787.33,67,Ropa,Este,0.38
3655,3863.27,27,Deportes,Oeste,0.16
3656,579.36,80,Electronica,Centro,
3657,288.15,1,,Sur,0.14
3658,3672.55,29,Deportes,Este,0.02
3659,3907.94,88,,Norte,0.47
3660,220.26,57,Alimentos,Sur,0.12
3661,2511.02,14,Ropa,,0.06
3662,4594.7,35,,Este,0.16
3663,735.45,50,Ropa,Este,0.1
3664,3921.64,92,Electronica,Centro,0.19
3665,3476.4,95,Alimentos,Oeste,0.47
3666,381.5,7,Ropa,Este,0.41
3667,2522.5,84,Ropa,Norte,0.27
3668,804.74,15,Deportes,Sur,0.13
3669,1297.11,57,,,0.14
3670,1008.53,66,Ropa,Centro,0.19
3671,255.62,100,Ropa,Sur,0.11
3672,3882.69,47,Electronica,Sur,0.24
3673,,44,Deportes,Sur,0.25
3674,1528.15,50,Electronica,Este,0.0
3675,4056.93,84,Ropa,Este,0.35
3676,4551.53,82,Deportes,Centro,0.33
3677,4450.68,57,Electronica,Norte,0.4
3678,129.35,49,Hogar,,0.14
3679,1392.5,94,Alimentos,Centro,0.24
3680,3303.29,49,Ropa,Este,0.46
3681,3540.83,1,Deportes,Norte,0.13
3682,1455.9,64,Alimentos,Norte,0.14
3683,3630.34,65,Deportes,Sur,0.21
3684,3570.22,75,Ropa,Centro,0.26
3685,76.42,16,Electronica,Este,0.48
3686,1296.54,54,,Este,0.4
3687,4753.32,49,Deportes,Centro,0.15
3688,498.16,95,Hogar,Oeste,0.22
3689,4083.03,50,Electronica,Sur,0.13
3690,,44,Alimentos,Sur,0.07
3691,1821.97,80,Deportes,Sur,0.25
3692,1498.94,22,,Este,
3693,2073.7,77,Deportes,Este,0.23
3694,,62,Ropa,Sur,0.21
3695,4334.27,8,Deportes,Sur,0.27
3696,103.99,15,Hogar,Centro,0.25
3697,1718.98,48,Hogar,Norte,0.14
3698,2063.28,33,Alimentos,,0.35
3699,2861.49,84,Ropa,Oeste,0.36
3700,4569.77,32,Deportes,Centro,0.1
3701,1255.43,69,Electronica,Centro,0.16
3702,2917.86,95,Deportes,Oeste,0.13
3703,4745.14,51,Ropa,Este,0.34
3704,2428.81,25,Electronica,Norte,0.28
3705,4940.31,64,,Centro,0.3
3706,3602.89,17,Hogar,Sur,0.09
3707,4302.98,10,Hogar,Este,0.32
3708,3617.02,24,Hogar,Sur,0.05
3709,4927.13,67,Ropa,Centro,0.09
3710,1386.19,83,Deportes,Norte,0.16
3711,4470.37,37,Electronica,Este,0.09
3712,,77,Deportes,,0.43
3713,4701.6,60,Electronica,Sur,
3714,4536.96,,Alimentos,Sur,0.33
3715,650.45,61,Alimentos,Oeste,0.11
3716,640.73,29,Alimentos,Norte,0.15
3717,1951.22,44,Deportes,Sur,0.12
3718,900.26,18,Electronica,Este,0.17
3719,1116.8,7,Deportes,Este,0.24
3720,4458.73,61,Electronica,Centro,0.35
3721,4323.43,15,Alimentos,Centro,0.05
3722,1816.34,12,Electronica,Sur,0.4
3723,172.81,51,Electronica,,0.36
3724,4171.63,33,Ropa,Centro,0.2
3725,2094.92,19,Electronica,Oeste,0.38
3726,829.92,57,Hogar,Centro,0.25
3727,4600.82,41,Ropa,Este,0.05
3728,76.25,8,Alimentos,Oeste,0.11
3729,2381.84,43,Hogar,Este,0.18
3730,3272.84,36,Alimentos,Este,0.32
3731,4860.83,68,,Oeste,0.41
3732,1667.82,64,Deportes,Oeste,0.49
3733,3374.72,73,Hogar,,0.29
3734,3204.63,30,Ropa,Oeste,0.22
3735,2581.61,12,Ropa,Este,
3736,2402.39,48,Ropa,Oeste,0.1
3737,,19,,Oeste,0.15
3738,,63,Electronica,Sur,0.3
3739,3787.26,86,Alimentos,,0.08
3740,3370.17,40,Electronica,Oeste,0.45
3741,3339.74,26,Ropa,Este,0.46
3742,2017.36,4,Alimentos,Oeste,0.49
3743,1889.54,72,Deportes,Sur,0.46
3744,2530.27,96,Alimentos,Este,0.36
3745,2138.73,24,Ropa,Sur,0.28
3746,3673.37,32,Hogar,Centro,0.15
3747,2370.52,88,Ropa,Este,0.09
3748,4890.81,14,Alimentos,Oeste,
3749,245.75,66,Deportes,Oeste,0.25
3750,3082.29,33,Ropa,Centro,0.49
3751,2603.11,91,Alimentos,Centro,0.4
3752,1143.15,13,Deportes,Este,0.27
3753,2930.16,83,Hogar,Sur,0.46
3754,3051.56,12,Electronica,,0.44
3755,2508.37,4,Deportes,Sur,
3756,4641.26,51,Alimentos,Centro,0.34
3757,402.35,24,Hogar,Norte,0.27
3758,1741.68,,Hogar,Este,0.12
3759,2878.6,1,Electronica,Oeste,0.35
3760,4215.26,97,Ropa,Sur,0.15
3761,2554.01,15,Hogar,Centro,0.04
3762,2328.65,92,Ropa,Sur,0.23
3763,4219.61,80,Electronica,Centro,0.5
3764,1014.52,73,Electronica,Norte,0.09
3765,,91,,Este,0.13
3766,2257.09,19,Ropa,Oeste,0.02
3767,1734.88,68,Hogar,Norte,0.37
3768,3788.5,65,Hogar,Centro,0.4
3769,682.82,23,Alimentos,Oeste,0.17
3770,3899.67,6,Alimentos,Norte,0.15
3771,3370.18,26,Electronica,Norte,0.26
3772,3977.85,,Hogar,Oeste,0.16
3773,3909.44,56,Deportes,Sur,0.25
3774,3253.81,85,Ropa,Norte,0.02
3775,4514.34,59,Ropa,Centro,0.49
3776,,71,Electronica,Norte,0.07
3777,1281.82,26,,Norte,0.27
3778,897.96,,Alimentos,Oeste,0.03
3779,3596.48,86,Hogar,Centro,0.27
3780,4760.88,12,Electronica,Centro,0.48
3781,,70,Deportes,Norte,0.47
3782,503.49,36,Hogar,Oeste,0.17
3783,2924.43,35,Electronica,Norte,0.37
3784,1535.59,62,Ropa,Sur,0.23
3785,1261.65,30,Hogar,Este,0.25
3786,3644.0,46,Alimentos,Centro,0.32
3787,1182.42,64,Deportes,Sur,0.23
3788,3625.14,88,Electronica,Centro,0.08
3789,2517.63,26,Hogar,Este,0.4
3790,3388.26,72,Alimentos,Sur,0.36
3791,2767.6,85,Hogar,Sur,0.08
3792,4285.15,50,Hogar,Este,0.03
3793,587.87,18,Alimentos,Oeste,0.2
3794,860.78,72,Hogar,,0.44
3795,1822.21,16,Ropa,Este,0.44
3796,424.84,44,Deportes,Este,0.29
3797,4065.69,69,Alimentos,Centro,0.09
3798,1838.6,15,Hogar,Sur,0.45
3799,3304.83,76,Alimentos,Sur,0.25
3800,3260.81,68,Electronica,Norte,0.19
3801,1583.84,48,Ropa,Oeste,0.33
3802,891.22,31,Deportes,Este,
3803,4988.22,,Alimentos,Sur,0.07
3804,2677.69,50,Electronica,Oeste,0.15
3805,,96,,Centro,0.06
3806,1215.52,40,Electronica,Oeste,0.44
3807,3501.77,,Alimentos,Este,0.21
3808,516.36,41,Ropa,Norte,
3809,,7,Deportes,Centro,0.49
3810,3196.16,23,,Centro,0.2
3811,709.34,,Deportes,Oeste,0.2
3812,1310.04,,Alimentos,Oeste,0.03
3813,,63,Hogar,,0.35
3814,2896.18,91,Deportes,Este,0.16
3815,3489.16,97,Ropa,Norte,0.35
3816,2497.07,85,Ropa,Oeste,0.32
3817,,81,Alimentos,Centro,0.18
3818,27.19,30,Hogar,Sur,0.49
3819,3838.66,80,Deportes,Este,0.19
3820,2342.67,3,Ropa,Norte,0.16
3821,652.01,18,Electronica,Sur,0.42
3822,1729.44,65,Alimentos,Sur,0.39
3823,4006.51,61,Alimentos,,0.38
3824,4473.07,47,Hogar,Este,0.16
3825,3748.68,94,,Este,0.08
3826,3723.63,54,Electronica,Este,0.3
3827,4261.24,76,Deportes,Oeste,0.45
3828,814.73,51,Deportes,Sur,0.34
3829,1124.23,35,,Norte,
3830,3573.92,37,Alimentos,Centro,0.28
3831,3537.29,78,Ropa,Oeste,0.19
3832,658.55,22,,Norte,
3833,1234.11,53,Hogar,Sur,0.26
3834,3255.28,78,Deportes,,0.09
3835,4772.47,11,,Sur,0.4
3836,4076.93,12,Hogar,,0.15
3837,84.39,26,Electronica,Norte,0.24
3838,,54,Hogar,Oeste,0.49
3839,4267.29,59,Deportes,Sur,0.18
3840,4813.88,43,Electronica,Norte,0.35
3841,3123.19,48,Ropa,Sur,0.41
3842,4731.25,47,Deportes,Norte,0.49
3843,720.56,56,,Norte,0.4
3844,4995.38,39,Electronica,Oeste,0.25
3845,2814.62,33,Deportes,Norte,0.23
3846,1412.96,42,Electronica,Este,0.46
3847,1035.19,15,Deportes,Centro,0.27
3848,427.74,92,Alimentos,Oeste,0.48
3849,1672.4,96,Hogar,Este,0.29
3850,2165.63,19,,,0.29
3851,1519.28,95,Alimentos,Norte,0.25
3852,2513.02,63,,Este,0.17
3853,4694.74,79,Alimentos,Sur,0.11
3854,3489.91,89,Electronica,Oeste,0.04
3855,3506.76,87,Alimentos,,0.21
3856,3092.32,96,Alimentos,Oeste,0.44
3857,3239.75,92,Deportes,Oeste,0.44
3858,2513.11,46,Deportes,Norte,0.21
3859,3714.86,42,Hogar,Centro,0.21
